0.5,0.6,1.0
0.2,0.09999999999999998,0.52
0.45,0.352,0.92
0.324,0.1419999999999999,0.7183999999999999
0.42900000000000005,0.24783999999999995,0.8864000000000001
0.37608,0.1596399999999999,0.801728
0.42018000000000005,0.20409279999999996,0.8722880000000001
0.3979536,0.16704879999999994,0.83672576
0.41647560000000006,0.18571897599999998,0.8663609600000001
0.407140512,0.17016049599999994,0.8514248192
0.41491975200000003,0.17800196991999995,0.8638716032
0.41099901504,0.17146740831999996,0.857598424064
0.41426629584,0.17476082736639997,0.8628260733440001
0.4126195863168,0.1720163114943999,0.86019133810688
0.41399184425280006,0.17339954749388797,0.8623869508044801
0.413300226253056,0.1722468508276479,0.8612803620048897
0.41387657458617605,0.17282780994743285,0.8622025193378817
0.4135860950262836,0.17234367734761202,0.8617377520420537
0.413828161326194,0.1725876801779217,0.8621250581219104
0.41370615991103915,0.172384344485997,0.8619298558576627
0.41380782775700153,0.17248682567472706,0.8620925244112024
0.41375658716263647,0.17240142468411868,0.8620105394602183
0.41379928765794066,0.17244446678338532,0.8620788602527051
0.41377776660830734,0.17240859836732975,0.8620444265732917
0.4137957008163351,0.1724266760490218,0.8620731213061362
0.4137866619754891,0.17241161131427846,0.8620586591607826
0.4137941943428608,0.17241920394058913,0.8620707109485772
0.4137903980297054,0.1724128767519969,0.8620646368475287
0.41379356162400155,0.1724160656550474,0.8620696985984024
0.4137919671724763,0.17241340823583867,0.862067147475962
0.4137932958820807,0.17241474757511988,0.8620692734113291
