0.5,0.5,0.6
0.25,0.31,0.752
0.345,0.23019999999999996,0.81584
0.3849,0.19668399999999997,0.8426528
0.401658,0.18260727999999998,0.853914176
0.40869636,0.17669505759999993,0.85864395392
0.41165247120000004,0.17421192419199993,0.8606304606464
0.41289403790400003,0.17316900816063996,0.8614647934714881
0.41341549591968,0.17273098342746873,0.861815213258025
0.41363450828626563,0.1725470130395368,0.8619623895683706
0.4137264934802316,0.17246974547660543,0.8620242036187157
0.4137651272616973,0.1724372931001742,0.8620501655198607
0.4137813534499129,0.17242366310207308,0.8620610695183415
0.4137881684489635,0.17241793850287063,0.8620656491977035
0.4137910307485647,0.1724155341712056,0.8620675726630356
0.4137922329143972,0.1724145243519063,0.862068380518475
