0.58,0.5614399999999999,0.6389836799999999
0.16156480000000006,0.27219813888,0.80516273831936
0.39627471144959997,0.18691705414270973,0.8577149356244678
0.40818415476529235,0.17341481730186553,0.861836659843954
0.41410994120247124,0.17228791270513347,0.8622229514346034
0.41381542003862726,0.17235730705256108,0.8620967468256868
0.4138222947033342,0.17240316797329794,0.8620743806286696
0.4137945954229537,0.17241263437444432,0.8620691743999285
0.4137935367951497,0.1724137810420473,0.8620689432889916
0.58,0.5614399999999999,0.6389836799999999
0.16156480000000006,0.27219813888,0.80516273831936
0.39627471144959997,0.18691705414270973,0.8577149356244678
0.40818415476529235,0.17341481730186553,0.861836659843954
0.41410994120247124,0.17228791270513347,0.8622229514346034
0.41381542003862726,0.17235730705256108,0.8620967468256868
0.4138222947033342,0.17240316797329794,0.8620743806286696
0.4137945954229537,0.17241263437444432,0.8620691743999285
0.4137935367951497,0.1724137810420473,0.8620689432889916
